"","year","admin2","iso","date","household","individual","male","female","infant","child","youth","adult","elderly","admin2pop","percent_adult","individual_norm"
"213",2016,"TAFAWA BALEWA","NGA",Dec 2016,1478,7971,3084,4887,763,1326,2275,3417,190,NA,51.4150816569066,NA
"214",2016,"GWOZA","NGA",Oct 2016,238,1387,605,782,70,299,529,436,53,3199268.68850804,51.4150816569066,0.000433536578213072
"215",2016,"JERE","NGA",Mar 2016,2414,16571,7629,8942,1685,3689,4125,4923,2149,2428520.89128178,51.4150816569066,0.00682349493450469
"216",2016,"GIREI","NGA",Dec 2016,5249,21069,9858,11211,333,3520,7365,9411,440,1682082.69921777,51.4150816569066,0.0125255434883183
"217",2016,"BAMA","NGA",Nov 2016,5571,29550,14729,14821,1992,5963,14484,6439,672,2500683.78143371,51.4150816569066,0.0118167679653835
"218",2016,"MONGUNO","NGA",Dec 2016,23430,135463,59064,76399,8498,33608,29517,56658,7182,3806014.02422035,51.4150816569066,0.0355918289154883
"219",2016,"MONGUNO","NGA",Oct 2016,11742,63490,27739,35751,4192,14249,16319,23847,4883,3806014.02422035,51.4150816569066,0.0166814939713749
"220",2016,"WUKARI","NGA",Oct 2016,528,3717,1764,1953,232,509,1388,1509,79,NA,51.4150816569066,NA
"221",2016,"BAMA","NGA",Oct 2016,6896,39326,18522,20804,500,7946,23035,6659,1186,2500683.78143371,51.4150816569066,0.0157260987142698
"222",2016,"BAMA","NGA",Aug 2016,2218,9397,4198,5199,43,2132,3282,3104,836,2500683.78143371,51.4150816569066,0.00375777220205445
"223",2016,"KWAMI","NGA",Nov 2016,210,1328,615,713,43,155,653,449,28,NA,51.4150816569066,NA
"224",2016,"BAMA","NGA",Dec 2016,5231,31992,13551,18441,879,5424,7910,15633,2146,2500683.78143371,51.4150816569066,0.0127933008713553
"225",2016,"KONDUGA","NGA",Aug 2016,11383,61071,22962,38109,4421,12340,18052,22670,3588,2039364.08189473,51.4150816569066,0.0299460996406586
"226",2016,"GEIDAM","NGA",Nov 2016,977,6352,2422,3930,1035,1172,1920,1537,688,2021443.14488109,51.4150816569066,0.00314230950105384
"227",2016,"JERE","NGA",Oct 2016,7723,45924,19838,26086,3017,7749,16613,16769,1776,2428520.89128178,51.4150816569066,0.0189102758658013
"228",2016,"DAMATURU","NGA",Nov 2016,3479,19884,9019,10865,2647,3338,3899,8768,1232,1984821.33559198,51.4150816569066,0.0100180301589057
"229",2016,"GIADE","NGA",Nov 2016,161,996,513,483,35,196,359,354,52,NA,51.4150816569066,NA
"230",2016,"GIADE","NGA",Dec 2016,161,996,513,483,35,196,359,354,52,NA,51.4150816569066,NA
"231",2016,"DAMATURU","NGA",Oct 2016,2246,11367,5393,5974,1359,2761,4650,2119,478,1984821.33559198,51.4150816569066,0.00572696383103408
"232",2016,"KARU","NGA",Jan 2016,446,2402,1015,1387,80,255,450,1573,44,NA,51.4150816569066,NA
"233",2016,"BAUCHI","NGA",Dec 2016,1366,11242,5160,6082,1525,2260,3058,3604,795,NA,51.4150816569066,NA
"234",2016,"TARMUWA","NGA",Dec 2016,83,541,271,270,75,135,131,110,90,NA,51.4150816569066,NA
"235",2016,"KWAYA / KUSAR","NGA",Dec 2016,343,2250,1025,1225,215,434,601,896,104,NA,51.4150816569066,NA
"236",2016,"NUMAN","NGA",Dec 2016,108,1010,451,559,38,148,273,497,54,3596980.54585688,51.4150816569066,0.000280791065485008
"237",2016,"GIREI","NGA",Oct 2016,679,3415,1613,1802,377,493,1208,987,350,1682082.69921777,51.4150816569066,0.00203022122609555
"238",2016,"NUMAN","NGA",Nov 2016,115,1031,454,577,47,128,263,552,41,3596980.54585688,51.4150816569066,0.000286629295559449
"239",2016,"GIREI","NGA",Mar 2016,612,1946,933,1013,22,317,785,765,57,1682082.69921777,51.4150816569066,0.00115689912327436
"240",2016,"GIREI","NGA",Jan 2016,289,1563,752,811,86,555,239,666,17,1682082.69921777,51.4150816569066,0.000929205205384287
"241",2016,"TORO","NGA",Nov 2016,1978,9385,3541,5844,552,953,2102,5562,216,NA,51.4150816569066,NA
"242",2016,"HONG","NGA",Dec 2016,598,3852,1668,2184,639,651,681,1017,864,2366842.77657358,51.4150816569066,0.00162748452838784
"243",2016,"MUBI SOUTH","NGA",Mar 2016,49,245,108,137,13,36,63,106,27,1945372.4597704,51.4150816569066,0.000125939893293707
"244",2016,"GIREI","NGA",Aug 2016,208,3609,1417,2192,94,594,1034,1579,308,1682082.69921777,51.4150816569066,0.00214555443776833
"245",2016,"HONG","NGA",Nov 2016,615,3912,1539,2373,519,734,830,1152,677,2366842.77657358,51.4150816569066,0.00165283475468671
"246",2016,"YOLA SOUTH","NGA",Mar 2016,581,2233,1046,1187,240,229,801,890,73,2771035.30214645,51.4150816569066,0.000805835998650149
"247",2016,"IBI","NGA",Nov 2016,572,4124,1829,2295,173,526,1257,1773,395,NA,51.4150816569066,NA
"248",2016,"IBI","NGA",Dec 2016,581,4127,1895,2232,148,379,1285,2094,221,NA,51.4150816569066,NA
"249",2016,"GIREI","NGA",Nov 2016,5761,22362,10137,12225,291,3823,7929,9828,491,1682082.69921777,51.4150816569066,0.0132942333991065
"250",2016,"DAMBOA","NGA",Dec 2016,9980,55887,31110,24777,2638,8226,16403,25022,3598,1705535.5690914,51.4150816569066,0.0327680061400145
"251",2016,"KUMBOTSO","NGA",Jan 2016,20,100,100,0,0,0,100,0,0,NA,51.4150816569066,NA
"252",2016,"KUMBOTSO","NGA",Mar 2016,20,200,200,0,0,0,200,0,0,NA,51.4150816569066,NA
"253",2016,"BAYO","NGA",Nov 2016,153,1200,562,638,107,204,336,492,61,1648553.92583694,51.4150816569066,0.000727910674435949
"254",2016,"BAYO","NGA",Dec 2016,150,1182,556,626,105,201,332,486,58,1648553.92583694,51.4150816569066,0.00071699201431941
"255",2016,"KURMI","NGA",Nov 2016,150,988,393,595,80,184,343,353,28,NA,51.4150816569066,NA
"256",2016,"BOGORO","NGA",Dec 2016,477,2586,1137,1449,139,492,800,979,176,NA,51.4150816569066,NA
"257",2016,"ITAS/GADAU","NGA",Dec 2016,291,1456,718,738,154,248,473,475,106,NA,51.4150816569066,NA
"258",2016,"BILLIRI","NGA",Nov 2016,54,421,178,243,5,46,147,220,3,NA,51.4150816569066,NA
"259",2016,"MAIDUGURI M. C.","NGA",Nov 2016,89282,473577,204043,269534,21808,87145,147974,195467,21183,NA,51.4150816569066,NA
"260",2016,"MAIDUGURI M. C.","NGA",Mar 2016,8613,57126,27233,29893,3563,7773,19450,21293,5047,NA,51.4150816569066,NA
"261",2016,"POTISKUM","NGA",Nov 2016,2537,14288,6478,7810,1704,2644,4022,5025,893,2059039.28090307,51.4150816569066,0.00693915853501029
"262",2016,"DAMBOA","NGA",Oct 2016,5510,32404,15941,16463,2693,6594,6027,13806,3284,1705535.5690914,51.4150816569066,0.0189993105903167
"263",2016,"ZAKI","NGA",Dec 2016,445,2207,984,1223,120,732,546,737,72,NA,51.4150816569066,NA
"264",2016,"KWAMI","NGA",Dec 2016,206,1305,628,677,61,214,589,415,26,NA,51.4150816569066,NA
"265",2016,"JADA","NGA",Dec 2016,121,749,377,372,51,95,371,220,12,2807346.09118739,51.4150816569066,0.000266800022395245
"266",2016,"KAGARKO","NGA",Mar 2016,246,1898,923,975,66,394,520,827,91,NA,51.4150816569066,NA
"267",2016,"GOMBE","NGA",Nov 2016,1059,6170,3105,3065,107,2319,1905,1761,78,NA,51.4150816569066,NA
"268",2016,"GOMBE","NGA",Dec 2016,1061,6171,3106,3065,320,1307,1881,2387,276,NA,51.4150816569066,NA
"269",2016,"BIU","NGA",Jan 2016,1659,14923,6441,8482,578,3094,4765,6100,386,2410072.67329813,51.4150816569066,0.0061919294655867
"270",2016,"RIYOM","NGA",Aug 2016,853,4033,2245,1788,38,721,1343,1864,67,NA,51.4150816569066,NA
"271",2016,"MISAU","NGA",Nov 2016,521,2130,1109,1021,215,448,461,723,283,NA,51.4150816569066,NA
"272",2016,"MAIDUGURI M. C.","NGA",Oct 2016,11912,52809,22023,30786,3587,7204,20726,18839,2453,NA,51.4150816569066,NA
"273",2016,"BAUCHI","NGA",Nov 2016,1366,11242,5255,5987,1485,2624,3078,3249,806,NA,51.4150816569066,NA
"274",2016,"DAMATURU","NGA",Aug 2016,1666,11469,4520,6949,1653,3393,3228,2726,469,1984821.33559198,51.4150816569066,0.00577835384693674
"275",2016,"MADAGALI","NGA",Dec 2016,3767,18835,9211,9624,601,2839,6389,7747,1259,2642419.27047701,51.4150816569066,0.00712793772375114
"276",2016,"JAKUSKO","NGA",Nov 2016,199,1433,607,826,114,240,361,676,42,2006334.60445625,51.4150816569066,0.000714237793046674
"277",2016,"DASS","NGA",Nov 2016,69,685,327,358,76,136,200,252,21,NA,51.4150816569066,NA
"278",2016,"SARDAUNA","NGA",Dec 2016,108,548,259,289,48,110,155,234,1,NA,51.4150816569066,NA
"279",2016,"ASKIRA / UBA","NGA",Nov 2016,1146,7470,3459,4011,139,1329,2737,3056,209,NA,51.4150816569066,NA
"280",2016,"BIU","NGA",Dec 2016,5871,41962,19046,22916,3741,10430,12094,12664,3033,2410072.67329813,51.4150816569066,0.0174110932275648
"281",2016,"JALINGO","NGA",Jan 2016,240,1234,576,658,72,161,287,513,201,NA,51.4150816569066,NA
"282",2016,"JALINGO","NGA",Mar 2016,209,1890,899,991,44,177,523,739,407,NA,51.4150816569066,NA
"283",2016,"BIU","NGA",Mar 2016,1671,14984,6357,8627,393,3586,4581,5994,430,2410072.67329813,51.4150816569066,0.00621723990567253
"284",2016,"GAMAWA","NGA",Nov 2016,280,1609,680,929,153,411,415,526,104,NA,51.4150816569066,NA
"285",2016,"LAFIA","NGA",Aug 2016,305,2231,1140,1091,560,543,466,407,255,NA,51.4150816569066,NA
"286",2016,"JALINGO","NGA",Dec 2016,1641,9032,3453,5579,858,1269,4009,2466,430,NA,51.4150816569066,NA
"287",2016,"DEMSA","NGA",Dec 2016,310,1860,966,894,265,405,534,568,88,1854137.45866004,51.4150816569066,0.00100316186985629
"288",2016,"GUBIO","NGA",Dec 2016,1075,5690,2785,2905,341,1530,1366,2104,349,1909513.99776785,51.4150816569066,0.00297981581001836
"289",2016,"LAMURDE","NGA",Dec 2016,81,571,225,346,35,72,142,227,95,1934595.09588621,51.4150816569066,0.000295152200692638
"290",2016,"GWAGWALADA","NGA",Mar 2016,5,27,12,15,2,7,9,8,1,NA,51.4150816569066,NA
"291",2016,"GWOZA","NGA",Dec 2016,9420,50449,22046,28403,3333,12987,16652,15788,1689,3199268.68850804,51.4150816569066,0.0157689162467709
"292",2016,"WUKARI","NGA",Dec 2016,2571,15684,7395,8289,1014,2144,6267,5808,451,NA,51.4150816569066,NA
"293",2016,"GWOZA","NGA",Aug 2016,160,690,322,368,136,127,119,255,53,3199268.68850804,51.4150816569066,0.000215674289089416
"294",2016,"MAFA","NGA",Oct 2016,300,1502,622,880,31,59,554,743,115,2517732.76743442,51.4150816569066,0.000596568475982677
"295",2016,"MAYO - BELWA","NGA",Nov 2016,59,426,225,201,38,95,199,87,7,NA,51.4150816569066,NA
"296",2016,"MONGUNO","NGA",Nov 2016,15120,88650,41043,47607,6108,24278,24694,30434,3136,3806014.02422035,51.4150816569066,0.0232920844316015
"297",2016,"WUKARI","NGA",Jan 2016,499,3433,1753,1680,253,458,1133,1415,174,NA,51.4150816569066,NA
"298",2016,"DIKWA","NGA",Dec 2016,22732,116697,53012,63685,10373,21751,27656,36813,20104,2238075.61420472,51.4150816569066,0.0521416699504441
"299",2016,"KONDUGA","NGA",Jan 2016,3528,26297,10635,15662,1864,4445,7315,10984,1689,2039364.08189473,51.4150816569066,0.0128947058710419
"300",2016,"MAIDUGURI M. C.","NGA",Jan 2016,13516,71078,31871,39207,3391,11229,23915,27925,4618,NA,51.4150816569066,NA
"301",2016,"MICHIKA","NGA",Dec 2016,5435,27171,12399,14772,1706,5193,7709,11204,1359,3090551.25850183,51.4150816569066,0.00879163544861292
"302",2016,"DIKWA","NGA",Oct 2016,7302,36509,16677,19832,1272,5221,15293,13843,880,2238075.61420472,51.4150816569066,0.0163126749464062
"303",2016,"JERE","NGA",Nov 2016,56784,337357,146337,191020,24634,73456,109363,117074,12830,2428520.89128178,51.4150816569066,0.138914596621791
"304",2016,"BURSARI","NGA",Nov 2016,137,1029,385,644,175,232,279,292,51,2052699.8019793,51.4150816569066,0.000501291030967019
"305",2016,"GUJBA","NGA",Nov 2016,1950,12678,4861,7817,2064,2513,3273,3472,1356,1902920.11699408,51.4150816569066,0.00666239212396714
"306",2016,"MICHIKA","NGA",Mar 2016,24,85,42,43,5,16,23,36,5,3090551.25850183,51.4150816569066,2.75031840245886e-05
"307",2016,"GULANI","NGA",Dec 2016,490,3187,1277,1910,318,373,412,1900,184,2462016.16959457,51.4150816569066,0.00129446753411243
"308",2016,"MACHINA","NGA",Dec 2016,228,1299,596,703,188,210,519,228,154,1625878.39743588,51.4150816569066,0.000798952739668976
"309",2016,"BURSARI","NGA",Dec 2016,142,1067,410,657,142,202,268,405,50,2052699.8019793,51.4150816569066,0.000519803236192234
"310",2016,"MACHINA","NGA",Nov 2016,188,1259,591,668,163,211,364,326,195,1625878.39743588,51.4150816569066,0.000774350653766929
"311",2016,"DAMATURU","NGA",Dec 2016,3229,19441,8852,10589,2008,2652,3716,10202,863,1984821.33559198,51.4150816569066,0.00979483626630893
"312",2016,"MISAU","NGA",Dec 2016,532,2164,1161,1003,244,469,452,700,299,NA,51.4150816569066,NA
"313",2016,"YALMALTU/ DEBA","NGA",Nov 2016,526,3429,1615,1814,111,394,976,1899,49,NA,51.4150816569066,NA
"314",2016,"JOS NORTH","NGA",Jan 2016,1,200,94,106,0,18,173,7,2,NA,51.4150816569066,NA
"315",2016,"JOS NORTH","NGA",Aug 2016,40,324,136,188,20,90,144,55,15,NA,51.4150816569066,NA
"316",2016,"KWAYA / KUSAR","NGA",Nov 2016,357,2342,1066,1276,219,455,626,931,111,NA,51.4150816569066,NA
"317",2016,"MADAGALI","NGA",Mar 2016,206,1304,659,645,34,111,436,708,15,2642419.27047701,51.4150816569066,0.000493487167070426
"318",2016,"GUYUK","NGA",Dec 2016,53,253,112,141,25,44,49,135,0,2367976.57793088,51.4150816569066,0.00010684227300131
"319",2016,"SONG","NGA",Nov 2016,867,2024,1028,996,176,298,722,577,251,2740600.58800149,51.4150816569066,0.000738524252261052
"320",2016,"GUYUK","NGA",Nov 2016,53,253,94,159,0,52,74,127,0,2367976.57793088,51.4150816569066,0.00010684227300131
"321",2016,"CHIBOK","NGA",Dec 2016,1315,7995,3992,4003,327,1309,2880,3134,345,2309320.18535738,51.4150816569066,0.00346205781714186
"322",2016,"NGANZAI","NGA",Dec 2016,1069,5906,2564,3342,425,845,1601,2565,470,2493695.5293492,51.4150816569066,0.00236837253405244
"323",2016,"MADAGALI","NGA",Oct 2016,39,195,98,97,7,25,42,93,28,2642419.27047701,51.4150816569066,7.37960104131389e-05
"324",2016,"MADAGALI","NGA",Nov 2016,4216,21080,11352,9728,376,3509,6354,10117,724,2642419.27047701,51.4150816569066,0.00797753794619984
"325",2016,"CHIBOK","NGA",Nov 2016,1285,10194,4778,5416,910,1714,3333,3697,540,2309320.18535738,51.4150816569066,0.00441428610230696
"326",2016,"YOLA NORTH","NGA",Oct 2016,126,841,376,465,25,161,129,453,73,3160018.5744786,51.4150816569066,0.000266137676149187
"327",2016,"YOLA NORTH","NGA",Nov 2016,2258,11631,4881,6750,212,1863,4703,4616,237,3160018.5744786,51.4150816569066,0.00368067456752817
"328",2016,"MAFA","NGA",Nov 2016,1370,6990,2970,4020,169,1692,2236,2680,213,2517732.76743442,51.4150816569066,0.00277630735493936
"329",2016,"CHIBOK","NGA",Jan 2016,16,82,28,54,18,7,20,32,5,2309320.18535738,51.4150816569066,3.55082853040191e-05
"330",2016,"TOUNGO","NGA",Nov 2016,71,405,210,195,19,77,91,195,23,2298805.59700997,51.4150816569066,0.000176178446984285
"331",2016,"KUKAWA","NGA",Dec 2016,2788,14063,6257,7806,654,1640,4599,6225,945,2164406.62404778,51.4150816569066,0.00649739279290321
"332",2016,"GWOZA","NGA",Nov 2016,5729,40517,16083,24434,6621,8425,10521,11665,3285,3199268.68850804,51.4150816569066,0.0126644567696172
"333",2016,"WUKARI","NGA",Mar 2016,528,3717,1752,1965,237,506,1395,1509,70,NA,51.4150816569066,NA
"334",2016,"MAIDUGURI M. C.","NGA",Dec 2016,83087,445314,192285,253029,35835,85180,132837,172537,18925,NA,51.4150816569066,NA
"335",2016,"JERE","NGA",Dec 2016,54941,335765,148491,187274,21174,71085,110461,116076,16969,2428520.89128178,51.4150816569066,0.138259053568521
"336",2016,"DAMBOA","NGA",Nov 2016,8966,51084,28824,22260,2298,7571,15026,22642,3547,1705535.5690914,51.4150816569066,0.0299518819341976
"337",2016,"ITAS/GADAU","NGA",Nov 2016,293,1509,743,766,147,288,469,530,75,NA,51.4150816569066,NA
"338",2016,"FUNAKAYE","NGA",Nov 2016,890,4807,2434,2373,703,1107,1272,1337,388,NA,51.4150816569066,NA
"339",2016,"MAIDUGURI M. C.","NGA",Aug 2016,12781,57129,25024,32105,2871,10141,20545,21273,2299,NA,51.4150816569066,NA
"340",2016,"FUFORE","NGA",Mar 2016,1067,4464,2117,2347,292,660,1656,1713,143,2297776.77629406,51.4150816569066,0.00194274746183122
"341",2016,"GANYE","NGA",Dec 2016,60,434,203,231,70,90,114,101,59,1966109.91724828,51.4150816569066,0.000220740456163009
"342",2016,"NGALA","NGA",Oct 2016,4400,22000,10250,11750,945,3440,7560,8555,1500,1991646.11337669,51.4150816569066,0.0110461390968201
"343",2016,"KARIM-LAMIDO","NGA",Dec 2016,54,249,122,127,11,37,59,133,9,NA,51.4150816569066,NA
"344",2016,"USSA","NGA",Dec 2016,30,184,93,91,24,40,48,72,0,NA,51.4150816569066,NA
"345",2016,"MAGUMERI","NGA",Dec 2016,495,2550,1016,1534,153,714,612,943,128,3085702.5805426,51.4150816569066,0.000826392023677019
"346",2016,"TAKUM","NGA",Dec 2016,55,210,91,119,15,36,48,102,9,NA,51.4150816569066,NA
"347",2016,"USSA","NGA",Nov 2016,30,184,92,92,23,38,48,75,0,NA,51.4150816569066,NA
"348",2016,"KONDUGA","NGA",Dec 2016,16394,90514,34536,55978,5279,15114,30053,32525,7543,2039364.08189473,51.4150816569066,0.0443834432525188
"349",2016,"JERE","NGA",Aug 2016,6840,42240,18200,24040,2938,7553,14067,15667,2015,2428520.89128178,51.4150816569066,0.0173933031219285
"350",2016,"MONGUNO","NGA",Aug 2016,12648,64403,29211,35192,4386,15288,17733,21587,5409,3806014.02422035,51.4150816569066,0.0169213774805238
"351",2016,"RIYOM","NGA",Mar 2016,1232,5770,3251,2519,62,918,1765,2873,152,NA,51.4150816569066,NA
"352",2016,"NINGI","NGA",Dec 2016,718,4013,1910,2103,109,642,1163,2041,58,NA,51.4150816569066,NA
"353",2016,"SHIRA","NGA",Dec 2016,173,1130,552,578,64,99,358,551,58,NA,51.4150816569066,NA
"354",2016,"MUBI SOUTH","NGA",Jan 2016,134,475,147,328,20,59,69,191,136,1945372.4597704,51.4150816569066,0.000244169180875553
"355",2016,"JOS NORTH","NGA",Mar 2016,1,109,50,59,0,21,88,0,0,NA,51.4150816569066,NA
"356",2016,"KONDUGA","NGA",Mar 2016,6193,40805,17540,23265,3418,6429,11744,14371,4843,2039364.08189473,51.4150816569066,0.0200086881799393
"357",2016,"FUFORE","NGA",Nov 2016,1037,5094,2288,2806,290,1105,1632,1999,68,2297776.77629406,51.4150816569066,0.00221692553104127
"358",2016,"JOS SOUTH","NGA",Jan 2016,114,536,242,294,43,118,183,181,11,NA,51.4150816569066,NA
"359",2016,"DAMATURU","NGA",Jan 2016,4724,12394,5973,6421,1975,2536,3050,2910,1923,1984821.33559198,51.4150816569066,0.00624439075585787
"360",2016,"DAMBAM","NGA",Nov 2016,465,3128,1587,1541,209,812,850,940,317,NA,51.4150816569066,NA
"361",2016,"DAMBAM","NGA",Dec 2016,473,3144,1596,1548,215,812,851,945,321,NA,51.4150816569066,NA
"362",2016,"YUSUFARI","NGA",Nov 2016,183,982,448,534,132,185,294,273,98,1575795.47421846,51.4150816569066,0.000623177319688038
"363",2016,"GOMBI","NGA",Dec 2016,299,2602,1241,1361,205,439,685,900,373,2069894.63112128,51.4150816569066,0.0012570688192908
"364",2016,"TORO","NGA",Dec 2016,1763,9385,3541,5844,552,953,2102,5562,216,NA,51.4150816569066,NA
"365",2016,"LAFIA","NGA",Mar 2016,190,742,313,429,14,59,107,538,24,NA,51.4150816569066,NA
"366",2016,"SHONGOM","NGA",Dec 2016,48,331,164,167,9,49,118,150,5,NA,51.4150816569066,NA
"367",2016,"JALINGO","NGA",Nov 2016,1764,9688,4027,5661,1242,2452,3062,2285,647,NA,51.4150816569066,NA
"368",2016,"YOLA SOUTH","NGA",Jan 2016,471,2453,1146,1307,186,333,913,993,28,2771035.30214645,51.4150816569066,0.000885228707876764
"369",2016,"KAGA","NGA",Aug 2016,986,4929,2135,2794,550,1381,884,1863,251,2926291.45033707,51.4150816569066,0.00168438451318041
"370",2016,"NGURU","NGA",Dec 2016,2132,11207,4525,6682,1280,1909,2774,3609,1635,1691614.70272033,51.4150816569066,0.00662503109128676
"371",2016,"GWAGWALADA","NGA",Jan 2016,9,41,17,24,5,7,5,15,9,NA,51.4150816569066,NA
"372",2016,"TOUNGO","NGA",Dec 2016,71,405,210,195,19,77,94,192,23,2298805.59700997,51.4150816569066,0.000176178446984285
"373",2016,"DUKKU","NGA",Nov 2016,157,881,406,475,31,121,303,405,21,NA,51.4150816569066,NA
"374",2016,"DUKKU","NGA",Dec 2016,87,434,210,224,22,64,110,205,33,NA,51.4150816569066,NA
"375",2016,"FUFORE","NGA",Aug 2016,998,4362,2000,2362,249,990,1397,1646,80,2297776.77629406,51.4150816569066,0.00189835672681626
"376",2016,"TAFAWA BALEWA","NGA",Nov 2016,1478,7976,3031,4945,776,1304,2268,3435,193,NA,51.4150816569066,NA
"377",2016,"MAYO - BELWA","NGA",Dec 2016,59,426,225,201,38,95,199,87,7,NA,51.4150816569066,NA
"378",2016,"LAU","NGA",Dec 2016,72,595,287,308,15,65,253,230,32,NA,51.4150816569066,NA
"379",2016,"YOLA NORTH","NGA",Mar 2016,193,639,288,351,64,104,145,313,13,3160018.5744786,51.4150816569066,0.000202214001259608
"380",2016,"KURMI","NGA",Dec 2016,150,988,396,592,82,182,344,333,47,NA,51.4150816569066,NA
"381",2016,"KAGA","NGA",Dec 2016,3860,19308,7529,11779,2602,4561,3680,7011,1454,2926291.45033707,51.4150816569066,0.00659811243264097
"382",2016,"MAGUMERI","NGA",Nov 2016,493,2550,1191,1359,281,587,891,740,51,3085702.5805426,51.4150816569066,0.000826392023677019
"383",2016,"YOLA NORTH","NGA",Dec 2016,2438,11089,4685,6404,245,1856,4266,4506,216,3160018.5744786,51.4150816569066,0.003509156588369
"384",2016,"GEIDAM","NGA",Dec 2016,1019,6625,2539,4086,934,1092,2562,1490,547,2021443.14488109,51.4150816569066,0.00327736153093226
"385",2016,"ZAKI","NGA",Nov 2016,442,2200,962,1238,113,728,577,720,62,NA,51.4150816569066,NA
"386",2016,"FIKA","NGA",Dec 2016,881,6018,2437,3581,345,944,1965,2345,419,2192123.23626524,51.4150816569066,0.00274528361382318
"387",2016,"FIKA","NGA",Nov 2016,713,5830,2482,3348,437,1080,1579,2224,510,2192123.23626524,51.4150816569066,0.002659522012062
"388",2016,"DAMBOA","NGA",Aug 2016,4043,20226,8806,11420,1030,3292,5970,8391,1543,1705535.5690914,51.4150816569066,0.0118590314775875
"389",2016,"DARAZO","NGA",Nov 2016,277,1829,877,952,64,182,462,1069,52,NA,51.4150816569066,NA
"390",2016,"DARAZO","NGA",Dec 2016,257,1709,854,855,63,183,434,986,43,NA,51.4150816569066,NA
"391",2016,"SHONGOM","NGA",Nov 2016,46,344,166,178,9,54,127,150,4,NA,51.4150816569066,NA
"392",2016,"IGABI","NGA",Aug 2016,1,62,34,28,0,13,49,0,0,NA,51.4150816569066,NA
"393",2016,"NINGI","NGA",Nov 2016,718,4013,1909,2104,109,647,1149,2051,57,NA,51.4150816569066,NA
"394",2016,"KALTUNGO","NGA",Dec 2016,134,999,508,491,75,204,327,391,2,NA,51.4150816569066,NA
"395",2016,"LAMURDE","NGA",Nov 2016,85,586,241,345,42,66,119,269,90,1934595.09588621,51.4150816569066,0.000302905761131149
"396",2016,"YUSUFARI","NGA",Dec 2016,177,995,463,532,118,180,305,273,119,1575795.47421846,51.4150816569066,0.000631427121272503
"397",2016,"YUNUSARI","NGA",Dec 2016,436,2856,1193,1663,178,506,1027,1060,85,2056066.47603776,51.4150816569066,0.00138906014629633
"398",2016,"MAIHA","NGA",Dec 2016,1727,15543,7428,8115,1194,2552,5115,5247,1435,2320875.98095672,51.4150816569066,0.00669704031044038
"399",2016,"DASS","NGA",Dec 2016,69,685,326,359,75,151,200,238,21,NA,51.4150816569066,NA
"400",2016,"JAKUSKO","NGA",Dec 2016,195,1403,578,825,133,222,343,653,52,2006334.60445625,51.4150816569066,0.000699285152578146
"401",2016,"MAKURDI","NGA",Jan 2016,95,841,380,461,26,119,166,505,25,NA,51.4150816569066,NA
"402",2016,"SONG","NGA",Dec 2016,874,2047,1041,1006,181,300,726,592,248,2740600.58800149,51.4150816569066,0.000746916573309473
"403",2016,"MADAGALI","NGA",Aug 2016,143,997,476,521,54,152,270,443,78,2642419.27047701,51.4150816569066,0.000377305755804613
"404",2016,"JALINGO","NGA",Aug 2016,230,1975,958,1017,150,660,615,489,61,NA,51.4150816569066,NA
"405",2016,"RIYOM","NGA",Jan 2016,1432,6770,3626,3144,92,1172,2078,3227,201,NA,51.4150816569066,NA
"406",2016,"WUKARI","NGA",Aug 2016,528,3717,1764,1953,232,509,1388,1509,79,NA,51.4150816569066,NA
"407",2016,"YOLA NORTH","NGA",Aug 2016,179,952,391,561,68,149,273,433,29,3160018.5744786,51.4150816569066,0.000301264051954846
"408",2016,"NDUKU","NGA",Dec 2016,28,136,62,74,15,17,33,41,30,NA,51.4150816569066,NA
"409",2016,"LAFIA","NGA",Jan 2016,129,573,312,261,9,47,146,331,40,NA,51.4150816569066,NA
"410",2016,"SHANI","NGA",Nov 2016,153,862,442,420,72,203,222,337,28,2664073.43186386,51.4150816569066,0.000323564654671294
"411",2016,"YOLA SOUTH","NGA",Oct 2016,708,3515,1664,1851,132,745,840,1674,124,2771035.30214645,51.4150816569066,0.0012684789678707
"412",2016,"MAFA","NGA",Dec 2016,1380,7490,3108,4382,172,1740,2254,3055,269,2517732.76743442,51.4150816569066,0.00297489872510669
"413",2016,"DONGA","NGA",Nov 2016,547,2407,1042,1365,434,437,534,724,278,NA,51.4150816569066,NA
"414",2016,"DONGA","NGA",Dec 2016,540,2387,1034,1353,434,426,535,722,270,NA,51.4150816569066,NA
"415",2016,"JERE","NGA",Jan 2016,2136,13505,6436,7069,951,2926,3040,4774,1814,2428520.89128178,51.4150816569066,0.00556099807437607
"416",2016,"KUMBOTSO","NGA",Aug 2016,20,200,200,0,0,20,180,0,0,NA,51.4150816569066,NA
"417",2016,"MUBI SOUTH","NGA",Aug 2016,141,370,138,232,12,40,42,263,13,1945372.4597704,51.4150816569066,0.000190194940892536
"418",2016,"YOLA NORTH","NGA",Jan 2016,402,1013,385,628,26,68,193,675,51,3160018.5744786,51.4150816569066,0.000320567735956155
"419",2016,"LAU","NGA",Nov 2016,72,595,260,335,44,105,159,226,61,NA,51.4150816569066,NA
"420",2016,"SHIRA","NGA",Nov 2016,188,1185,553,632,64,149,320,544,108,NA,51.4150816569066,NA
